Contigs	Prediction_software	type	start	end	bitscore	strand	\ 	Information	COVERAGE
149661_AS_042zhAM	Prodigal:002006	CDS	17023	18000	.	-	0	ID=JHFGFCBP_01774;db_xref=COG:COG0517;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q58622;locus_tag=JHFGFCBP_01774;product=putative protein	126.8783264
149661_AS_042zhAM	Prodigal:002006	CDS	18003	18782	.	-	0	ID=JHFGFCBP_01775;eC_number=1.1.1.205;Name=IMPDH_3;gene=IMPDH_3;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_01964;locus_tag=JHFGFCBP_01775;product=Inosine-5'-monophosphate dehydrogenase	136.274353
149661_AS_042zhAM	Prodigal:002006	CDS	18847	19401	.	-	0	ID=JHFGFCBP_01776;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01776;product=hypothetical protein	150.6738739
149661_AS_042zhAM	Prodigal:002006	CDS	19506	19982	.	-	0	ID=JHFGFCBP_01777;eC_number=2.7.7.75;Name=moaB;db_xref=COG:COG0521;gene=moaB;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q8U3T3;locus_tag=JHFGFCBP_01777;product=Molybdopterin adenylyltransferase	127.1761017
149661_AS_042zhAM	Prodigal:002006	CDS	20072	21109	.	+	0	ID=JHFGFCBP_01778;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01778;product=hypothetical protein	125.9614639
149661_AS_042zhAM	Prodigal:002006	CDS	21215	21793	.	+	0	ID=JHFGFCBP_01779;eC_number=3.6.-.-;db_xref=COG:COG3642;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q9UYB9;locus_tag=JHFGFCBP_01779;product=KEOPS complex subunit Bud32	106.0898132
149661_AS_042zhAM	Prodigal:002006	CDS	21862	22131	.	+	0	ID=JHFGFCBP_01780;Name=albA_1;db_xref=COG:COG1581;gene=albA_1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q5JF39;locus_tag=JHFGFCBP_01780;product=DNA/RNA-binding protein Alba	85.3148117
149661_AS_042zhAM	Prodigal:002006	CDS	22141	22755	.	+	0	ID=JHFGFCBP_01781;eC_number=2.1.2.2;Name=purN;gene=purN;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_01930;locus_tag=JHFGFCBP_01781;product=Phosphoribosylglycinamide formyltransferase	119.1869888
149661_AS_042zhAM	Prodigal:002006	CDS	22757	23242	.	+	0	ID=JHFGFCBP_01782;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01782;product=hypothetical protein	155.7263336
149661_AS_042zhAM	Prodigal:002006	CDS	23403	24323	.	+	0	ID=JHFGFCBP_01783;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01783;product=hypothetical protein	148.4071655
149661_AS_042zhAM	Prodigal:002006	CDS	24340	25410	.	-	0	ID=JHFGFCBP_01784;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01784;product=hypothetical protein	135.937439
149661_AS_042zhAM	Prodigal:002006	CDS	25423	27183	.	-	0	ID=JHFGFCBP_01785;eC_number=7.6.2.8;Name=btuD_13;gene=btuD_13;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_01005;locus_tag=JHFGFCBP_01785;product=Vitamin B12 import ATP-binding protein BtuD	120.9988632
149661_AS_042zhAM	Prodigal:002006	CDS	27192	27626	.	-	0	ID=JHFGFCBP_01786;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01786;product=hypothetical protein	141.6436768
149661_AS_042zhAM	Prodigal:002006	CDS	27708	28166	.	+	0	ID=JHFGFCBP_01787;eC_number=3.1.-.-;Name=nob1;db_xref=COG:COG1439;gene=nob1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O58440;locus_tag=JHFGFCBP_01787;product=Endoribonuclease Nob1	123.12854
149661_AS_042zhAM	Prodigal:002006	CDS	28163	28780	.	+	0	ID=JHFGFCBP_01788;eC_number=2.4.2.10;Name=pyrE_2;gene=pyrE_2;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_01208;locus_tag=JHFGFCBP_01788;product=Orotate phosphoribosyltransferase	144.5275116
149661_AS_042zhAM	Prodigal:002006	CDS	28881	31610	.	+	0	ID=JHFGFCBP_01789;eC_number=6.1.1.7;Name=alaS;db_xref=COG:COG0013;gene=alaS;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O28029;locus_tag=JHFGFCBP_01789;product=Alanine--tRNA ligase	122.882782
152035_AS_042zhAM	Prodigal:002006	CDS	324	716	.	+	0	ID=JHFGFCBP_01790;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01790;product=hypothetical protein	68.0152664
152035_AS_042zhAM	Prodigal:002006	CDS	1302	1799	.	+	0	ID=JHFGFCBP_01791;eC_number=4.1.1.79;Name=comD;gene=comD;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:P58415;locus_tag=JHFGFCBP_01791;product=Sulfopyruvate decarboxylase subunit alpha	99.5220871
152035_AS_042zhAM	Prodigal:002006	CDS	1796	2356	.	+	0	ID=JHFGFCBP_01792;eC_number=4.1.1.79;Name=comE;db_xref=COG:COG0028;gene=comE;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q6LWM0;locus_tag=JHFGFCBP_01792;product=Sulfopyruvate decarboxylase subunit beta	145.7130127
152035_AS_042zhAM	Prodigal:002006	CDS	2322	3626	.	-	0	ID=JHFGFCBP_01793;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01793;product=hypothetical protein	128.9463654
152035_AS_042zhAM	Prodigal:002006	CDS	3964	4956	.	+	0	ID=JHFGFCBP_01794;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01794;product=hypothetical protein	135.4098663
152035_AS_042zhAM	Prodigal:002006	CDS	5030	5752	.	+	0	ID=JHFGFCBP_01795;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01795;product=hypothetical protein	121.443985
152035_AS_042zhAM	Prodigal:002006	CDS	5914	7104	.	+	0	ID=JHFGFCBP_01796;eC_number=2.5.1.6;Name=mat;db_xref=COG:COG1812;gene=mat;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q5JF22;locus_tag=JHFGFCBP_01796;product=S-adenosylmethionine synthase	127.8102417
152035_AS_042zhAM	Prodigal:002006	CDS	7152	7451	.	-	0	ID=JHFGFCBP_01797;db_xref=COG:COG0489;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q6LZC5;locus_tag=JHFGFCBP_01797;product=Iron-sulfur cluster carrier protein	115.3533325
153460_AS_042zhAM	Prodigal:002006	CDS	16	573	.	+	0	ID=JHFGFCBP_01798;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01798;product=hypothetical protein	126.4784927
153460_AS_042zhAM	Prodigal:002006	CDS	560	793	.	-	0	ID=JHFGFCBP_01799;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01799;product=hypothetical protein	104.6111145
153460_AS_042zhAM	Prodigal:002006	CDS	1304	3898	.	+	0	ID=JHFGFCBP_01800;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01800;product=hypothetical protein	135.312912
153460_AS_042zhAM	Prodigal:002006	CDS	3985	5271	.	-	0	ID=JHFGFCBP_01801;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01801;product=hypothetical protein	135.3465424
153460_AS_042zhAM	Prodigal:002006	CDS	5388	5813	.	-	0	ID=JHFGFCBP_01802;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01802;product=hypothetical protein	139.3802795
153460_AS_042zhAM	Prodigal:002006	CDS	5877	6569	.	-	0	ID=JHFGFCBP_01803;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01803;product=hypothetical protein	135.3275604
153460_AS_042zhAM	Prodigal:002006	CDS	6650	7345	.	-	0	ID=JHFGFCBP_01804;Name=alaXM;db_xref=COG:COG2872;gene=alaXM;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q8Q0A4;locus_tag=JHFGFCBP_01804;product=Alanyl-tRNA editing protein AlaX-M	123.0790253
153460_AS_042zhAM	Prodigal:002006	CDS	7364	7627	.	-	0	ID=JHFGFCBP_01805;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01805;product=hypothetical protein	138.3257599
153460_AS_042zhAM	Prodigal:002006	CDS	7646	9058	.	-	0	ID=JHFGFCBP_01806;eC_number=1.8.1.19;Name=sudA;db_xref=COG:COG0493;gene=sudA;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q8U195;locus_tag=JHFGFCBP_01806;product=Sulfide dehydrogenase subunit alpha	121.3503189
153460_AS_042zhAM	Prodigal:002006	CDS	9365	10291	.	+	0	ID=JHFGFCBP_01807;eC_number=1.8.1.19;Name=sudB;db_xref=COG:COG0543;gene=sudB;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q8U194;locus_tag=JHFGFCBP_01807;product=Sulfide dehydrogenase subunit beta	136.5749664
153460_AS_042zhAM	Prodigal:002006	CDS	10890	11738	.	+	0	ID=JHFGFCBP_01808;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01808;product=hypothetical protein	141.9175568
153460_AS_042zhAM	Prodigal:002006	CDS	11774	13024	.	+	0	ID=JHFGFCBP_01809;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01809;product=hypothetical protein	128.9752197
153460_AS_042zhAM	Prodigal:002006	CDS	13082	13720	.	-	0	ID=JHFGFCBP_01810;eC_number=3.1.3.18;Name=gph;gene=gph;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_00495;locus_tag=JHFGFCBP_01810;product=Phosphoglycolate phosphatase	131.6259766
153460_AS_042zhAM	Prodigal:002006	CDS	13847	14569	.	-	0	ID=JHFGFCBP_01811;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01811;product=hypothetical protein	138.8409424
153460_AS_042zhAM	Prodigal:002006	CDS	14891	15040	.	+	0	ID=JHFGFCBP_01812;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01812;product=hypothetical protein	128.793335
153460_AS_042zhAM	Prodigal:002006	CDS	15041	15655	.	+	0	ID=JHFGFCBP_01813;eC_number=2.1.1.257;Name=trmY;db_xref=COG:COG1901;gene=trmY;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:D4GTL8;locus_tag=JHFGFCBP_01813;product=tRNA (pseudouridine(54)-N(1))-methyltransferase	111.1804886
153460_AS_042zhAM	Prodigal:002006	CDS	15694	15939	.	+	0	ID=JHFGFCBP_01814;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01814;product=hypothetical protein	113.9715424
153460_AS_042zhAM	Prodigal:002006	CDS	16381	17736	.	+	0	ID=JHFGFCBP_01815;eC_number=5.4.99.25;db_xref=COG:COG1258;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q60346;locus_tag=JHFGFCBP_01815;product=tRNA pseudouridine synthase Pus10	116.8783188
153460_AS_042zhAM	Prodigal:002006	CDS	17702	17992	.	+	0	ID=JHFGFCBP_01816;db_xref=COG:COG2139;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q8U217;locus_tag=JHFGFCBP_01816;product=50S ribosomal protein L21e	131.5463867
153460_AS_042zhAM	Prodigal:002006	CDS	17994	18338	.	+	0	ID=JHFGFCBP_01817;db_xref=COG:COG1460;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q60351;locus_tag=JHFGFCBP_01817;product=putative protein	141.6840515
153460_AS_042zhAM	Prodigal:002006	CDS	18344	18925	.	+	0	ID=JHFGFCBP_01818;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01818;product=hypothetical protein	118.1391754
153460_AS_042zhAM	Prodigal:002006	CDS	18922	19665	.	+	0	ID=JHFGFCBP_01819;eC_number=2.1.1.-;Name=rsmA_2;db_xref=COG:COG0030;gene=rsmA_2;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q58435;locus_tag=JHFGFCBP_01819;product=putative ribosomal RNA small subunit methyltransferase A	144.4489288
153460_AS_042zhAM	Prodigal:002006	CDS	19702	21135	.	-	0	ID=JHFGFCBP_01820;eC_number=1.2.1.89;db_xref=COG:COG1012;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q9HK01;locus_tag=JHFGFCBP_01820;product=D-glyceraldehyde dehydrogenase (NADP(+))	127.2649918
153460_AS_042zhAM	Prodigal:002006	CDS	21335	21661	.	+	0	ID=JHFGFCBP_01821;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01821;product=hypothetical protein	112.5810394
153460_AS_042zhAM	Prodigal:002006	CDS	21750	22547	.	+	0	ID=JHFGFCBP_01822;eC_number=6.3.1.5;Name=nadE;gene=nadE;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_00193;locus_tag=JHFGFCBP_01822;product=NH(3)-dependent NAD(+) synthetase	136.5676727
153460_AS_042zhAM	Prodigal:002006	CDS	22544	23833	.	+	0	ID=JHFGFCBP_01823;eC_number=2.8.1.7;Name=sufS;db_xref=COG:COG0520;gene=sufS;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:D4GYV5;locus_tag=JHFGFCBP_01823;product=Cysteine desulfurase	120.3705444
153460_AS_042zhAM	Prodigal:002006	CDS	23850	24605	.	+	0	ID=JHFGFCBP_01824;Name=fdhD;gene=fdhD;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_00187;locus_tag=JHFGFCBP_01824;product=Sulfur carrier protein FdhD	122.1931229
153460_AS_042zhAM	Prodigal:002006	CDS	24630	25532	.	+	0	ID=JHFGFCBP_01825;eC_number=2.8.1.-;Name=ttuA_2;db_xref=COG:COG0037;gene=ttuA_2;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O58038;locus_tag=JHFGFCBP_01825;product=tRNA-5-methyluridine(54) 2-sulfurtransferase	104.2491684
153460_AS_042zhAM	Prodigal:002006	CDS	25735	26082	.	-	0	ID=JHFGFCBP_01826;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01826;product=hypothetical protein	169.0632172
153460_AS_042zhAM	Prodigal:002006	CDS	26079	26372	.	-	0	ID=JHFGFCBP_01827;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01827;product=hypothetical protein	178.564621
153460_AS_042zhAM	Prodigal:002006	CDS	26726	27361	.	+	0	ID=JHFGFCBP_01828;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01828;product=hypothetical protein	134.863205
153460_AS_042zhAM	Prodigal:002006	CDS	27485	27727	.	+	0	ID=JHFGFCBP_01829;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01829;product=hypothetical protein	144.5267487
153460_AS_042zhAM	Prodigal:002006	CDS	27793	28695	.	-	0	ID=JHFGFCBP_01830;eC_number=2.5.1.72;Name=nadA;db_xref=COG:COG0379;gene=nadA;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O57767;locus_tag=JHFGFCBP_01830;product=Quinolinate synthase A	121.8217087
153460_AS_042zhAM	Prodigal:002006	CDS	28829	29107	.	-	0	ID=JHFGFCBP_01831;Name=samp3;gene=samp3;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:D4GVB0;locus_tag=JHFGFCBP_01831;product=Small archaeal modifier protein 3	131.390686
153460_AS_042zhAM	Prodigal:002006	CDS	29097	29750	.	-	0	ID=JHFGFCBP_01832;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01832;product=hypothetical protein	124.8256912
153460_AS_042zhAM	Prodigal:002006	CDS	29704	30924	.	-	0	ID=JHFGFCBP_01833;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01833;product=hypothetical protein	122.253891
153460_AS_042zhAM	Prodigal:002006	CDS	30989	31429	.	-	0	ID=JHFGFCBP_01834;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01834;product=hypothetical protein	133.9591827
153460_AS_042zhAM	Prodigal:002006	CDS	31498	32001	.	+	0	ID=JHFGFCBP_01835;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01835;product=hypothetical protein	146.8531799
153460_AS_042zhAM	Prodigal:002006	CDS	31998	33101	.	+	0	ID=JHFGFCBP_01836;eC_number=2.6.1.57;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:H3ZPU1;locus_tag=JHFGFCBP_01836;product=Aromatic-amino-acid aminotransferase 2	113.3903961
153460_AS_042zhAM	Prodigal:002006	CDS	33137	33520	.	+	0	ID=JHFGFCBP_01837;Name=eif5a;db_xref=COG:COG0231;gene=eif5a;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O50089;locus_tag=JHFGFCBP_01837;product=Translation initiation factor 5A	141.7760468
153460_AS_042zhAM	Prodigal:002006	CDS	33620	34405	.	+	0	ID=JHFGFCBP_01838;eC_number=2.1.1.222;Name=COQ3_2;gene=COQ3_2;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_00472;locus_tag=JHFGFCBP_01838;product=Ubiquinone biosynthesis O-methyltransferase%2C mitochondrial	107.5865173
153460_AS_042zhAM	Prodigal:002006	CDS	34406	35077	.	-	0	ID=JHFGFCBP_01839;eC_number=3.1.4.53;Name=cpdA_2;gene=cpdA_2;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_00905;locus_tag=JHFGFCBP_01839;product=3'%2C5'-cyclic adenosine monophosphate phosphodiesterase CpdA	114.3467255
153460_AS_042zhAM	Prodigal:002006	CDS	35124	35846	.	-	0	ID=JHFGFCBP_01840;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01840;product=hypothetical protein	126.4647293
153460_AS_042zhAM	Prodigal:002006	CDS	35910	36536	.	-	0	ID=JHFGFCBP_01841;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01841;product=hypothetical protein	98.7145157
156937_AS_042zhAM	Prodigal:002006	CDS	520	774	.	+	0	ID=JHFGFCBP_01842;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01842;product=hypothetical protein	115.7333298
156937_AS_042zhAM	Prodigal:002006	CDS	771	1487	.	+	0	ID=JHFGFCBP_01843;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01843;product=hypothetical protein	121.2538376
156937_AS_042zhAM	Prodigal:002006	CDS	1580	2227	.	+	0	ID=JHFGFCBP_01844;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01844;product=hypothetical protein	150.4614258
156977_AS_042zhAM	Prodigal:002006	CDS	827	2071	.	-	0	ID=JHFGFCBP_01845;eC_number=2.1.2.1;Name=glyA;db_xref=COG:COG0112;gene=glyA;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q46A52;locus_tag=JHFGFCBP_01845;product=Serine hydroxymethyltransferase	119.6152573
156977_AS_042zhAM	Prodigal:002006	CDS	2210	2662	.	+	0	ID=JHFGFCBP_01846;eC_number=2.4.2.48;Name=tgtA_1;db_xref=COG:COG0343;gene=tgtA_1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O58843;locus_tag=JHFGFCBP_01846;product=tRNA-guanine(15) transglycosylase	109.8145676
156977_AS_042zhAM	Prodigal:002006	CDS	2666	3064	.	-	0	ID=JHFGFCBP_01847;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01847;product=hypothetical protein	122.7719269
156977_AS_042zhAM	Prodigal:002006	CDS	3208	3756	.	-	0	ID=JHFGFCBP_01848;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01848;product=hypothetical protein	161.3151245
156977_AS_042zhAM	Prodigal:002006	CDS	4064	4288	.	+	0	ID=JHFGFCBP_01849;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01849;product=hypothetical protein	118.7955551
156977_AS_042zhAM	Prodigal:002006	CDS	4285	4431	.	+	0	ID=JHFGFCBP_01850;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01850;product=hypothetical protein	115.0476227
156977_AS_042zhAM	Prodigal:002006	CDS	4442	4588	.	+	0	ID=JHFGFCBP_01851;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01851;product=hypothetical protein	158.3537445
156977_AS_042zhAM	Prodigal:002006	CDS	4657	5676	.	-	0	ID=JHFGFCBP_01852;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01852;product=hypothetical protein	120.8921585
156977_AS_042zhAM	Prodigal:002006	CDS	5960	7297	.	+	0	ID=JHFGFCBP_01853;eC_number=4.1.99.3;Name=phr;db_xref=COG:COG0415;gene=phr;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:P58818;locus_tag=JHFGFCBP_01853;product=Deoxyribodipyrimidine photo-lyase	128.7473907
156977_AS_042zhAM	Prodigal:002006	CDS	7289	7780	.	-	0	ID=JHFGFCBP_01854;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01854;product=hypothetical protein	102.7479706
157969_AS_042zhAM	Prodigal:002006	CDS	25	186	.	+	0	ID=JHFGFCBP_01855;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01855;product=hypothetical protein	73.0740738
157969_AS_042zhAM	Prodigal:002006	CDS	203	670	.	-	0	ID=JHFGFCBP_01856;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01856;product=hypothetical protein	118.7200851
157969_AS_042zhAM	Prodigal:002006	CDS	774	1703	.	-	0	ID=JHFGFCBP_01857;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01857;product=hypothetical protein	129.8376312
159035_AS_042zhAM	Prodigal:002006	CDS	186	770	.	-	0	ID=JHFGFCBP_01858;eC_number=3.6.1.7;Name=yccX_3;gene=yccX_3;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_01450;locus_tag=JHFGFCBP_01858;product=Acylphosphatase	141.6512756
159035_AS_042zhAM	Prodigal:002006	CDS	982	1848	.	-	0	ID=JHFGFCBP_01859;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01859;product=hypothetical protein	109.8096924
159035_AS_042zhAM	Prodigal:002006	CDS	2048	2275	.	-	0	ID=JHFGFCBP_01860;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01860;product=hypothetical protein	135.6754456
164067_AS_042zhAM	Prodigal:002006	CDS	222	473	.	+	0	ID=JHFGFCBP_01861;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01861;product=hypothetical protein	156.0079346
164067_AS_042zhAM	Prodigal:002006	CDS	663	1166	.	+	0	ID=JHFGFCBP_01862;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01862;product=hypothetical protein	144.8412628
164067_AS_042zhAM	Prodigal:002006	CDS	1220	2344	.	+	0	ID=JHFGFCBP_01863;eC_number=1.3.7.11;db_xref=COG:COG0644;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O29786;locus_tag=JHFGFCBP_01863;product=Digeranylgeranylglycerophospholipid reductase	136.5893402
164067_AS_042zhAM	Prodigal:002006	CDS	2360	2689	.	-	0	ID=JHFGFCBP_01864;db_xref=COG:COG0347;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q60381;locus_tag=JHFGFCBP_01864;product=putative nitrogen regulatory PII-like protein	139.9393921
164067_AS_042zhAM	Prodigal:002006	CDS	2705	3913	.	-	0	ID=JHFGFCBP_01865;db_xref=COG:COG0004;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q58739;locus_tag=JHFGFCBP_01865;product=Putative ammonium transporter	117.865181
164067_AS_042zhAM	Prodigal:002006	CDS	4186	4869	.	+	0	ID=JHFGFCBP_01866;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01866;product=hypothetical protein	148.7412262
